station,valid,lon,lat,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,snowdepth
PHL,4/21/2024 06:54,-75.2266,39.8734,45,23,41.5,20,6,0,30.07,1018,10,,BKN,,,,25000,,,,,,,,,,,41.19,
PHL,4/21/2024 07:54,-75.2266,39.8734,44,24,44.96,360,7,0,30.05,1017.6,10,,BKN,,,,25000,,,,,,,,,,,39.41,
PHL,4/21/2024 08:54,-75.2266,39.8734,43,24,46.71,350,6,0,30.07,1018.1,10,,BKN,,,,25000,,,,,,,,,,,38.78,
PHL,4/21/2024 09:54,-75.2266,39.8734,42,26,52.76,330,5,0,30.07,1018.1,10,,BKN,,,,25000,,,,,,,,,,,38.27,
PHL,4/21/2024 10:54,-75.2266,39.8734,43,25,48.7,330,4,0,30.09,1018.7,10,,BKN,,,,25000,,,,,,,,,,,40.27,
PHL,4/21/2024 11:54,-75.2266,39.8734,45,25,45.12,330,8,0,30.09,1018.9,10,,BKN,,,,25000,,,,,,,,,,,40.13,
PHL,4/21/2024 12:54,-75.2266,39.8734,47,24,40.12,330,7,0,30.09,1018.7,10,,BKN,OVC,,,16000,25000,,,,,,,,,,43.06,
PHL,4/21/2024 13:54,-75.2266,39.8734,48,24,38.64,280,5,0,30.09,1018.9,10,,BKN,OVC,,,15000,25000,,,,,,,,,,45.4,
PHL,4/21/2024 14:54,-75.2266,39.8734,48,23,37.06,,3,0,30.09,1018.8,10,,FEW,BKN,OVC,,5500,14000,25000,,,,,,,,,46.98,
PHL,4/21/2024 15:54,-75.2266,39.8734,48,23,37.06,260,9,0,30.07,1018.1,10,,FEW,BKN,OVC,,5500,14000,25000,,,,,,,,,43.41,
PHL,4/21/2024 16:54,-75.2266,39.8734,50,25,37.39,230,11,0,30.05,1017.4,10,,FEW,BKN,OVC,,5500,15000,25000,,,,,,,,,50,
PHL,4/21/2024 17:54,-75.2266,39.8734,50,25,37.39,240,9,0,30.02,1016.6,10,,BKN,OVC,,,13000,15000,,,,,,,,,,50,
PHL,4/21/2024 18:54,-75.2266,39.8734,52,26,36.19,280,9,0,30,1015.7,10,17,FEW,OVC,,,5000,14000,,,,,,,,,,52,
PHL,4/21/2024 19:54,-75.2266,39.8734,53,26,34.88,300,9,0,29.95,1014.3,10,15,FEW,OVC,,,5000,16000,,,,,,,,,,53,
PHL,4/21/2024 20:54,-75.2266,39.8734,53,26,34.88,320,12,0,29.94,1014,10,,FEW,OVC,,,6500,20000,,,,,,,,,,53,
PHL,4/21/2024 21:54,-75.2266,39.8734,52,25,34.72,340,13,0,29.95,1014.2,10,,FEW,OVC,,,6000,20000,,,,,,,,,,52,
PHL,4/21/2024 22:54,-75.2266,39.8734,51,25,36.03,320,9,0,29.97,1014.7,10,,FEW,BKN,,,6000,22000,,,,,,,,,,51,
PHL,4/21/2024 23:54,-75.2266,39.8734,50,24,35.86,330,11,0,29.98,1015,10,,BKN,,,,25000,,,,,,,,,,,50,
PHL,4/22/2024 00:54,-75.2266,39.8734,50,25,37.39,310,7,0,29.99,1015.4,10,,BKN,,,,25000,,,,,,,,,,,50,
PHL,4/22/2024 01:54,-75.2266,39.8734,48,26,42,320,6,0,29.99,1015.5,10,,FEW,FEW,,,7500,28000,,,,,,,,,,44.8,
PHL,4/22/2024 02:54,-75.2266,39.8734,48,26,42,290,5,0,30,1015.8,10,,FEW,,,,25000,,,,,,,,,,,45.4,
PHL,4/22/2024 03:54,-75.2266,39.8734,47,27,45.45,320,6,0,30.01,1016.2,10,,FEW,,,,25000,,,,,,,,,,,43.6,
PHL,4/22/2024 04:54,-75.2266,39.8734,42,29,59.69,330,5,0,30.02,1016.5,10,,FEW,,,,26000,,,,,,,,,,,38.27,
PHL,4/22/2024 05:54,-75.2266,39.8734,42,28,57.3,330,5,0,30.03,1016.8,10,,FEW,,,,26000,,,,,,,,,,,38.27,
PHL,4/22/2024 06:54,-75.2266,39.8734,41,27,57.15,330,5,0,30.04,1017.1,10,,BKN,,,,28000,,,,,,,,,,,37.08,
PHL,4/22/2024 07:54,-75.2266,39.8734,40,27,59.41,320,5,0,30.04,1017.2,10,,FEW,,,,28000,,,,,,,,,,,35.9,
PHL,4/22/2024 08:54,-75.2266,39.8734,40,27,59.41,320,5,0,30.05,1017.7,10,,SCT,,,,25000,,,,,,,,,,,35.9,
PHL,4/22/2024 09:54,-75.2266,39.8734,42,26,52.76,300,6,0,30.06,1018,10,,SCT,,,,27000,,,,,,,,,,,37.57,
PHL,4/22/2024 10:54,-75.2266,39.8734,42,25,50.61,300,6,0,30.08,1018.5,10,,FEW,,,,27000,,,,,,,,,,,37.57,
PHL,4/22/2024 11:54,-75.2266,39.8734,45,27,49.02,310,5,0,30.1,1019.3,10,,FEW,,,,27000,,,,,,,,,,,41.83,
PHL,4/22/2024 12:54,-75.2266,39.8734,49,27,42.16,310,10,0,30.11,1019.6,10,,FEW,,,,27000,,,,,,,,,,,44.29,
PHL,4/22/2024 13:54,-75.2266,39.8734,51,29,42.49,350,8,0,30.11,1019.6,10,,FEW,,,,27000,,,,,,,,,,,51,
PHL,4/22/2024 14:54,-75.2266,39.8734,53,26,34.88,320,11,0,30.12,1019.7,10,17,FEW,,,,27000,,,,,,,,,,,53,
PHL,4/22/2024 15:54,-75.2266,39.8734,56,27,32.59,330,11,0,30.11,1019.5,10,17,FEW,,,,6000,,,,,,,,,,,56,
PHL,4/22/2024 16:54,-75.2266,39.8734,58,28,31.59,350,16,0,30.1,1019.3,10,24,FEW,,,,6000,,,,,,,,,,,58,
PHL,4/22/2024 17:54,-75.2266,39.8734,59,27,29.25,350,7,0,30.09,1018.9,10,,FEW,,,,6000,,,,,,,,,,,59,
PHL,4/22/2024 18:54,-75.2266,39.8734,60,29,30.64,,6,0,30.08,1018.4,10,,FEW,,,,6000,,,,,,,,,,,60,
PHL,4/22/2024 19:54,-75.2266,39.8734,60,26,27.08,290,6,0,30.06,1017.7,10,,FEW,,,,6500,,,,,,,,,,,60,
PHL,4/22/2024 20:54,-75.2266,39.8734,62,25,24.2,300,11,0,30.05,1017.4,10,20,FEW,,,,6500,,,,,,,,,,,62,
PHL,4/22/2024 21:54,-75.2266,39.8734,62,26,25.23,,6,0,30.05,1017.5,10,,FEW,,,,6500,,,,,,,,,,,62,
PHL,4/22/2024 22:54,-75.2266,39.8734,61,24,24.05,,5,0,30.05,1017.6,10,,FEW,,,,6500,,,,,,,,,,,61,
PHL,4/22/2024 23:54,-75.2266,39.8734,60,24,24.92,340,4,0,30.06,1018,10,,CLR,,,,,,,,,,,,,,,60,
PHL,4/23/2024 00:54,-75.2266,39.8734,52,40,63.48,110,7,0,30.09,1018.7,10,,CLR,,,,,,,,,,,,,,,52,
PHL,4/23/2024 01:54,-75.2266,39.8734,49,34,56.02,140,6,0,30.12,1019.8,10,,CLR,,,,,,,,,,,,,,,46,
PHL,4/23/2024 02:54,-75.2266,39.8734,48,33,55.87,0,0,0,30.13,1020.2,10,,CLR,,,,,,,,,,,,,,,48,
PHL,4/23/2024 03:54,-75.2266,39.8734,45,33,62.58,0,0,0,30.14,1020.4,10,,CLR,,,,,,,,,,,,,,,45,
PHL,4/23/2024 04:54,-75.2266,39.8734,43,34,70.3,120,6,0,30.14,1020.7,10,,CLR,,,,,,,,,,,,,,,38.78,
PHL,4/23/2024 05:54,-75.2266,39.8734,43,35,73.16,100,5,0,30.14,1020.7,10,,CLR,,,,,,,,,,,,,,,39.46,
PHL,4/23/2024 06:54,-75.2266,39.8734,43,36,76.12,0,0,0,30.14,1020.6,10,,CLR,,,,,,,,,,,,,,,43,
PHL,4/23/2024 07:54,-75.2266,39.8734,42,36,79.11,0,0,0,30.14,1020.5,10,,CLR,,,,,,,,,,,,,,,42,
PHL,4/23/2024 08:54,-75.2266,39.8734,41,36,82.22,110,3,0,30.15,1021,10,,CLR,,,,,,,,,,,,,,,38.98,
PHL,4/23/2024 09:54,-75.2266,39.8734,42,37,82.3,0,0,0,30.17,1021.4,10,,FEW,,,,25000,,,,,,,,,,,42,
PHL,4/23/2024 10:54,-75.2266,39.8734,43,38,82.37,0,0,0,30.18,1021.9,10,,FEW,,,,25000,,,,,,,,,,,43,
PHL,4/23/2024 11:54,-75.2266,39.8734,46,40,79.44,0,0,0,30.2,1022.4,10,,FEW,,,,25000,,,,,,,,,,,46,
PHL,4/23/2024 12:54,-75.2266,39.8734,50,40,68.37,190,4,0,30.19,1022.4,10,,SCT,,,,25000,,,,,,,,,,,50,
PHL,4/23/2024 13:54,-75.2266,39.8734,56,41,57.02,210,8,0,30.18,1022,10,,BKN,,,,25000,,,,,,,,,,,56,
PHL,4/23/2024 14:54,-75.2266,39.8734,60,42,51.33,190,5,0,30.16,1021.3,10,,BKN,,,,25000,,,,,,,,,,,60,
PHL,4/23/2024 15:54,-75.2266,39.8734,63,38,39.51,190,7,0,30.13,1020.3,10,,SCT,,,,25000,,,,,,,,,,,63,
PHL,4/23/2024 16:54,-75.2266,39.8734,66,34,30.37,200,7,0,30.09,1019,10,,FEW,FEW,,,6500,25000,,,,,,,,,,66,
PHL,4/23/2024 17:54,-75.2266,39.8734,67,30,24.97,220,9,0,30.07,1018.2,10,17,FEW,FEW,,,6500,25000,,,,,,,,,,67,
PHL,4/23/2024 18:54,-75.2266,39.8734,67,31,26,230,8,0,30.05,1017.5,10,,FEW,SCT,,,7000,25000,,,,,,,,,,67,
PHL,4/23/2024 19:54,-75.2266,39.8734,67,33,28.18,200,10,0,30.03,1016.7,10,21,BKN,,,,25000,,,,,,,,,,,67,
PHL,4/23/2024 20:54,-75.2266,39.8734,66,36,32.88,190,11,0,29.99,1015.4,10,17,BKN,,,,25000,,,,,,,,,,,66,
PHL,4/23/2024 21:54,-75.2266,39.8734,65,36,34.05,170,14,0,29.99,1015.5,10,22,FEW,BKN,,,15000,26000,,,,,,,,,,65,
PHL,4/23/2024 22:54,-75.2266,39.8734,59,35,40.45,170,12,0,29.99,1015.5,10,18,FEW,BKN,BKN,,13000,24000,28000,,,,,,,,,59,
PHL,4/23/2024 23:54,-75.2266,39.8734,56,35,45.06,170,9,0,29.99,1015.5,10,,FEW,BKN,BKN,,12000,23000,28000,,,,,,,,,56,
PHL,4/24/2024 00:54,-75.2266,39.8734,54,34,46.57,170,9,0,29.99,1015.5,10,,FEW,BKN,BKN,,13000,21000,26000,,,,,,,,,54,
PHL,4/24/2024 01:54,-75.2266,39.8734,53,36,52.3,170,6,0,30,1016,10,,FEW,BKN,BKN,,13000,21000,26000,,,,,,,,,53,
PHL,4/24/2024 02:54,-75.2266,39.8734,53,36,52.3,180,7,0,29.99,1015.4,10,,BKN,OVC,,,16000,20000,,,,,,,,,,53,
PHL,4/24/2024 03:54,-75.2266,39.8734,53,36,52.3,190,8,0,29.96,1014.4,10,,OVC,,,,17000,,,,,,,,,,,53,
PHL,4/24/2024 04:54,-75.2266,39.8734,53,36,52.3,190,8,0,29.93,1013.5,10,,OVC,,,,20000,,,,,,,,,,,53,
PHL,4/24/2024 05:54,-75.2266,39.8734,53,36,52.3,180,9,0,29.9,1012.3,10,,OVC,,,,16000,,,,,,,,,,,53,
PHL,4/24/2024 06:54,-75.2266,39.8734,53,37,54.41,200,8,0,29.87,1011.5,10,,OVC,,,,13000,,,,,,,,,,,53,
PHL,4/24/2024 07:54,-75.2266,39.8734,53,39,58.85,210,5,0,29.85,1010.9,10,,SCT,OVC,,,11000,13000,,,,,,,,,,53,
PHL,4/24/2024 08:54,-75.2266,39.8734,53,39,58.85,210,4,0,29.85,1010.8,10,,OVC,,,,12000,,,,,,,,,,,53,
PHL,4/24/2024 09:54,-75.2266,39.8734,53,40,61.19,0,0,0,29.84,1010.4,10,,OVC,,,,11000,,,,,,,,,,,53,
PHL,4/24/2024 10:54,-75.2266,39.8734,53,42,66.12,210,3,0,29.85,1010.8,10,,FEW,OVC,,,7500,9500,,,,,,,,,,53,
PHL,4/24/2024 11:54,-75.2266,39.8734,53,43,68.71,210,3,0,29.86,1011.2,10,,FEW,BKN,OVC,,7500,9500,23000,,,,,,,,,53,
PHL,4/24/2024 12:54,-75.2266,39.8734,55,45,68.93,210,4,0,29.86,1011.1,10,,FEW,BKN,BKN,,7500,9000,23000,,,,,,,,,55,
PHL,4/24/2024 13:54,-75.2266,39.8734,58,46,64.24,240,9,0,29.87,1011.4,10,,SCT,BKN,BKN,,9000,17000,25000,,,,,,,,,58,
PHL,4/24/2024 14:54,-75.2266,39.8734,63,46,53.78,210,6,0,29.88,1011.6,10,,FEW,BKN,BKN,,7000,12000,17000,,,,,,,,,63,
PHL,4/24/2024 15:54,-75.2266,39.8734,68,43,40.31,270,10,0,29.88,1011.8,10,,SCT,SCT,,,5500,11000,,,,,,,,,,68,
PHL,4/24/2024 16:54,-75.2266,39.8734,69,40,34.69,300,13,0,29.87,1011.6,10,20,SCT,SCT,BKN,,6500,11000,26000,,,,,,,,,69,
PHL,4/24/2024 17:54,-75.2266,39.8734,70,40,33.52,270,16,0,29.88,1011.9,10,,BKN,BKN,BKN,,7000,10000,26000,,,,,,26,310,4/24/2024 17:00,70,
